# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Thu Jun 17 10:33:36 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.62, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0099013 -0.18000 8.17609 0.2500000000 1.8403258324    0.250 -2.106  3.5047  4.912    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.97e-16      0.00 7.232e-01 2.669e-01 1.782e-03 4.808e-04 4.361e-03 -1.000 9.911e-03 10.034 16.259 14.598 12.872 11.471 9.920 8.351 7.682 7.375
0.0099013 -0.18000 8.17609 0.2654645741 1.8780720234    0.265 -2.062  3.5086  4.910    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.49e-16      0.00 7.232e-01 2.669e-01 1.782e-03 4.808e-04 4.361e-03 -1.000 9.911e-03 9.924 16.044 14.406 12.689 11.314 9.793 8.251 7.581 7.277
0.0099013 -0.18000 8.17609 0.2824611068 1.9163924456    0.282 -2.015  3.5126  4.906    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.08e-16      0.00 7.232e-01 2.669e-01 1.782e-03 4.808e-04 4.361e-03 -1.000 9.911e-03 9.807 15.826 14.208 12.500 11.149 9.659 8.144 7.472 7.171
0.0099013 -0.18000 8.17609 0.3000000119 1.9529139996    0.300 -1.967  3.5165  4.900    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.81e-16      0.00 7.233e-01 2.668e-01 1.782e-03 4.808e-04 4.361e-03 -1.000 9.911e-03 9.688 15.613 14.014 12.315 10.986 9.526 8.035 7.361 7.064
0.0099013 -0.18000 8.17609 0.3500000238 2.0434176922    0.350 -1.823  3.5273  4.867    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-15      0.00 7.233e-01 2.668e-01 1.782e-03 4.808e-04 4.361e-03 -1.000 9.911e-03 9.328 15.007 13.454 11.784 10.511 9.129 7.702 7.022 6.733
0.0099013 -0.18000 8.17609 0.4000000358 2.1185026169    0.400 -1.683  3.5393  4.833    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-15      0.00 7.233e-01 2.668e-01 1.782e-03 4.808e-04 4.361e-03 -1.000 9.911e-03 8.978 14.426 12.909 11.269 10.049 8.747 7.383 6.695 6.415
0.0099013 -0.18000 8.17609 0.4500000179 2.1822810173    0.450 -1.531  3.5550  4.794    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-15      0.00 7.233e-01 2.668e-01 1.782e-03 4.808e-04 4.361e-03 -1.000 9.911e-03 8.598 13.797 12.305 10.696 9.533 8.333 7.044 6.345 6.076
0.0099013 -0.18000 8.17609 0.4740615785 2.2097764015    0.474 -1.449  3.5640  4.771    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-15      0.00 7.233e-01 2.668e-01 1.782e-03 4.808e-04 4.361e-03 -1.000 9.911e-03 8.393 13.465 11.980 10.387 9.253 8.114 6.865 6.160 5.898
0.0099013 -0.18000 8.17609 0.5000000000 2.2374541759    0.500 -1.365  3.5736  4.748    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-15      0.00 7.233e-01 2.668e-01 1.782e-03 4.808e-04 4.361e-03 -1.000 9.911e-03 8.182 13.127 11.646 10.069 8.964 7.889 6.681 5.969 5.716
0.0099013 -0.18000 8.17609 0.5285293460 2.2650482655    0.528 -1.272  3.5889  4.740    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.98e-15      0.00 7.233e-01 2.668e-01 1.781e-03 4.807e-04 4.359e-03 -1.000 9.911e-03 7.949 12.702 11.230 9.683 8.619 7.639 6.490 5.768 5.533
