# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Dec 11 01:17:07 CET 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Attention: photometry includes extinction of Av=0.45, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.017873 0.09000 9.39794 0.9470555782 2.4611163139    0.947 -0.198  3.7421  4.533    1 5.266 7.259 6.714 5.820 5.274 4.822 4.212 3.786 3.703
0.017873 0.09000 9.39794 0.9769814610 2.4679663181    0.977 -0.127  3.7509  4.511    1 5.089 6.926 6.474 5.617 5.098 4.659 4.074 3.668 3.590
0.017873 0.09000 9.39794 0.9963194728 2.4721417427    0.996 -0.082  3.7564  4.496    1 4.975 6.726 6.326 5.491 4.986 4.555 3.985 3.592 3.516
0.017873 0.09000 9.39794 1.0065275431 2.4742717743    1.006 -0.058  3.7591  4.488    1 4.916 6.624 6.249 5.425 4.927 4.501 3.938 3.551 3.477
0.017873 0.09000 9.39794 1.0331630707 2.4796020985    1.033  0.003  3.7660  4.465    1 4.762 6.371 6.052 5.257 4.777 4.361 3.817 3.444 3.374
0.017873 0.09000 9.39794 1.0455833673 2.4819812775    1.045  0.032  3.7691  4.454    1 4.691 6.257 5.961 5.180 4.708 4.297 3.761 3.395 3.326
0.017873 0.09000 9.39794 1.0587781668 2.4844384193    1.058  0.062  3.7722  4.442    1 4.616 6.140 5.867 5.099 4.635 4.229 3.701 3.342 3.274
0.017873 0.09000 9.39794 1.0837633610 2.4889035225    1.083  0.118  3.7779  4.418    1 4.475 5.924 5.690 4.948 4.498 4.102 3.589 3.242 3.177
0.017873 0.09000 9.39794 1.0948473215 2.4908092022    1.094  0.143  3.7803  4.407    1 4.412 5.831 5.614 4.882 4.438 4.046 3.539 3.197 3.133
0.017873 0.09000 9.39794 1.1112701893 2.4935529232    1.110  0.179  3.7837  4.391    1 4.321 5.703 5.504 4.786 4.351 3.964 3.465 3.130 3.068
0.017873 0.09000 9.39794 1.1343898773 2.4972610474    1.134  0.230  3.7882  4.367    1 4.194 5.527 5.351 4.653 4.229 3.849 3.361 3.035 2.975
0.017873 0.09000 9.39794 1.1441111565 2.4987688065    1.143  0.252  3.7901  4.357    1 4.141 5.454 5.288 4.598 4.177 3.800 3.317 2.995 2.935
0.017873 0.09000 9.39794 1.1588149071 2.5009942055    1.158  0.283  3.7928  4.341    1 4.061 5.349 5.194 4.515 4.101 3.728 3.252 2.935 2.876
0.017873 0.09000 9.39794 1.1813272238 2.5042781830    1.181  0.331  3.7966  4.317    1 3.942 5.193 5.053 4.391 3.986 3.620 3.152 2.843 2.786
0.017873 0.09000 9.39794 1.1933751106 2.5059773922    1.193  0.356  3.7985  4.304    1 3.879 5.113 4.980 4.327 3.926 3.562 3.099 2.794 2.737
0.017873 0.09000 9.39794 1.2147519588 2.5088970661    1.214  0.399  3.8013  4.280    1 3.772 4.982 4.859 4.217 3.823 3.464 3.007 2.708 2.652
0.017873 0.09000 9.39794 1.2426390648 2.5125327110    1.242  0.453  3.8041  4.248    1 3.639 4.826 4.710 4.081 3.693 3.339 2.889 2.596 2.541
0.017873 0.09000 9.39794 1.2907314301 2.5183801651    1.291  0.537  3.8071  4.192    1 3.427 4.592 4.481 3.866 3.485 3.136 2.693 2.406 2.352
0.017873 0.09000 9.39794 1.2919027805 2.5185163021    1.292  0.539  3.8072  4.191    1 3.422 4.587 4.476 3.861 3.480 3.131 2.688 2.402 2.348
0.017873 0.09000 9.39794 1.2948008776 2.5188519955    1.295  0.544  3.8073  4.187    1 3.410 4.574 4.463 3.848 3.468 3.119 2.676 2.390 2.336
0.017873 0.09000 9.39794 1.3350946903 2.5233466625    1.335  0.612  3.8074  4.133    1 3.241 4.406 4.291 3.678 3.299 2.951 2.508 2.223 2.168
0.017873 0.09000 9.39794 1.3411667347 2.5239973068    1.341  0.622  3.8073  4.125    1 3.216 4.382 4.266 3.653 3.274 2.925 2.483 2.197 2.143
0.017873 0.09000 9.39794 1.3414438963 2.5240268707    1.341  0.622  3.8073  4.125    1 3.214 4.380 4.265 3.652 3.273 2.924 2.481 2.196 2.142
0.017873 0.09000 9.39794 1.3879441023 2.5287895203    1.388  0.700  3.8062  4.057    1 3.019 4.196 4.072 3.456 3.075 2.725 2.280 1.993 1.938
0.017873 0.09000 9.39794 1.3904305696 2.5290338993    1.390  0.705  3.8061  4.053    1 3.009 4.187 4.062 3.446 3.065 2.715 2.269 1.982 1.927
0.017873 0.09000 9.39794 1.4215986729 2.5320141315    1.422  0.757  3.8050  4.006    1 2.877 4.065 3.934 3.314 2.931 2.580 2.132 1.843 1.787
0.017873 0.09000 9.39794 1.4396945238 2.5336763859    1.440  0.787  3.8040  3.977    1 2.802 4.000 3.863 3.240 2.855 2.502 2.051 1.761 1.705
0.017873 0.09000 9.39794 1.4526562691 2.5348377228    1.453  0.809  3.8028  3.955    1 2.748 3.955 3.814 3.186 2.799 2.445 1.991 1.699 1.642
0.017873 0.09000 9.39794 1.4858564138 2.5377066135    1.486  0.863  3.7988  3.894    1 2.613 3.855 3.697 3.053 2.658 2.298 1.834 1.535 1.476
0.017873 0.09000 9.39794 1.4889584780 2.5379672050    1.489  0.868  3.7983  3.888    1 2.600 3.847 3.687 3.041 2.645 2.284 1.820 1.519 1.460
0.017873 0.09000 9.39794 1.4962378740 2.5385737419    1.496  0.879  3.7968  3.874    1 2.574 3.834 3.668 3.016 2.617 2.253 1.785 1.482 1.422
0.017873 0.09000 9.39794 1.5149750710 2.5401041508    1.515  0.905  3.7925  3.835    1 2.508 3.809 3.625 2.955 2.546 2.176 1.697 1.385 1.324
0.017873 0.09000 9.39794 1.5328402519 2.5415234566    1.533  0.929  3.7877  3.797    1 2.447 3.793 3.589 2.899 2.480 2.102 1.612 1.290 1.227
