# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Oct 21 22:43:44 CEST 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: SDSS <i>ugriz</i>
# Attention: photometry includes extinction of Av=0.1, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 9.87506 1.1113318205 2.4935631752    1.111  1.100  3.6807  3.059    3 2.021 5.216 2.991 2.118 1.851 1.700
0.01471 0.00000 9.87506 1.1119004488 2.4936563969    1.111  1.150  3.6787  3.000    3 1.894 5.135 2.882 1.998 1.727 1.572
0.01471 0.00000 9.87506 1.1124243736 2.4937422276    1.112  1.202  3.6764  2.939    3 1.764 5.051 2.772 1.876 1.600 1.442
0.01471 0.00000 9.87506 1.1128785610 2.4938166142    1.112  1.252  3.6742  2.881    3 1.640 4.974 2.667 1.760 1.480 1.317
0.01471 0.00000 9.87506 1.1132941246 2.4938845634    1.113  1.302  3.6719  2.822    3 1.515 4.898 2.562 1.644 1.358 1.192
0.01471 0.00000 9.87506 1.1136788130 2.4939475060    1.113  1.353  3.6695  2.761    3 1.388 4.823 2.457 1.526 1.235 1.064
0.01471 0.00000 9.87506 1.1140139103 2.4940023422    1.113  1.401  3.6670  2.704    3 1.268 4.756 2.359 1.416 1.120 0.944
0.01471 0.00000 9.87506 1.1143354177 2.4940547943    1.114  1.451  3.6645  2.644    3 1.143 4.688 2.259 1.302 1.000 0.820
0.01471 0.00000 9.87506 1.1146271229 2.4941022396    1.114  1.498  3.6619  2.586    3 1.024 4.625 2.163 1.193 0.885 0.700
0.01471 0.00000 9.87506 1.1149135828 2.4941489697    1.114  1.545  3.6594  2.530    3 0.909 4.565 2.071 1.088 0.775 0.586
0.01471 0.00000 9.87506 1.1152865887 2.4942097664    1.115  1.587  3.6572  2.478    3 0.802 4.517 1.989 0.992 0.673 0.479
0.01471 0.00000 9.87506 1.1155093908 2.4942460060    1.115  1.555  3.6594  2.520    3 0.883 4.539 2.046 1.063 0.749 0.560
0.01471 0.00000 9.87506 1.1156537533 2.4942696095    1.115  1.519  3.6617  2.565    3 0.971 4.575 2.112 1.141 0.834 0.648
0.01471 0.00000 9.87506 1.1156853437 2.4942748547    1.115  1.511  3.6623  2.576    3 0.993 4.585 2.129 1.161 0.854 0.670
0.01471 0.00000 9.87506 1.1157709360 2.4942886829    1.115  1.528  3.6613  2.555    3 0.950 4.563 2.095 1.122 0.813 0.627
0.01471 0.00000 9.87506 1.1159976721 2.4943256378    1.115  1.576  3.6586  2.496    3 0.830 4.506 2.001 1.013 0.698 0.507
0.01471 0.00000 9.87506 1.1162211895 2.4943618774    1.116  1.624  3.6558  2.437    3 0.710 4.470 1.913 0.906 0.584 0.388
0.01471 0.00000 9.87506 1.1164289713 2.4943957329    1.116  1.671  3.6530  2.379    3 0.592 4.437 1.827 0.800 0.471 0.269
0.01471 0.00000 9.87506 1.1166166067 2.4944262505    1.116  1.717  3.6503  2.322    3 0.477 4.406 1.744 0.697 0.361 0.154
0.01471 0.00000 9.87506 1.1167894602 2.4944541454    1.116  1.763  3.6474  2.265    3 0.363 4.381 1.664 0.597 0.252 0.040
0.01471 0.00000 9.87506 1.1169514656 2.4944806099    1.116  1.810  3.6445  2.206    3 0.246 4.357 1.584 0.495 0.142 -0.076
0.01471 0.00000 9.87506 1.1170953512 2.4945039749    1.116  1.855  3.6417  2.150    3 0.133 4.336 1.507 0.398 0.036 -0.187
0.01471 0.00000 9.87506 1.1172297001 2.4945256710    1.117  1.900  3.6388  2.093    3 0.020 4.317 1.431 0.301 -0.070 -0.300
0.01471 0.00000 9.87506 1.1173518896 2.4945454597    1.117  1.944  3.6359  2.037    3 -0.091 4.303 1.359 0.208 -0.174 -0.409
0.01471 0.00000 9.87506 1.1174638271 2.4945635796    1.117  1.989  3.6329  1.981    3 -0.203 4.277 1.286 0.115 -0.277 -0.519
0.01471 0.00000 9.87506 1.1175665855 2.4945802689    1.117  2.033  3.6299  1.924    3 -0.314 4.225 1.212 0.022 -0.378 -0.626
0.01471 0.00000 9.87506 1.1176596880 2.4945952892    1.117  2.077  3.6269  1.869    3 -0.423 4.173 1.141 -0.065 -0.476 -0.730
0.01471 0.00000 9.87506 1.1177457571 2.4946093559    1.117  2.121  3.6239  1.813    3 -0.532 4.118 1.068 -0.153 -0.574 -0.835
0.01471 0.00000 9.87506 1.1178239584 2.4946219921    1.117  2.164  3.6208  1.758    3 -0.640 4.062 0.997 -0.240 -0.670 -0.937
0.01471 0.00000 9.87506 1.1178958416 2.4946336746    1.117  2.207  3.6178  1.703    3 -0.746 4.004 0.927 -0.324 -0.764 -1.038
0.01471 0.00000 9.87506 1.1179631948 2.4946446419    1.117  2.250  3.6147  1.647    3 -0.854 3.944 0.857 -0.408 -0.859 -1.140
0.01471 0.00000 9.87506 1.1180231571 2.4946541786    1.117  2.291  3.6116  1.593    3 -0.958 3.888 0.790 -0.489 -0.949 -1.238
0.01471 0.00000 9.87506 1.1180804968 2.4946634769    1.117  2.334  3.6084  1.538    3 -1.065 3.827 0.721 -0.571 -1.041 -1.338
0.01471 0.00000 9.87506 1.1181312799 2.4946718216    1.117  2.375  3.6053  1.485    3 -1.167 3.786 0.660 -0.645 -1.127 -1.434
0.01471 0.00000 9.87506 1.1181782484 2.4946794510    1.117  2.416  3.6021  1.431    3 -1.269 3.790 0.608 -0.717 -1.215 -1.532
0.01471 0.00000 9.87506 1.1182228327 2.4946866035    1.118  2.457  3.5989  1.377    3 -1.373 3.793 0.557 -0.788 -1.304 -1.632
0.01471 0.00000 9.87506 1.1182625294 2.4946930408    1.118  2.497  3.5957  1.324    3 -1.472 3.794 0.512 -0.849 -1.387 -1.727
0.01471 0.00000 9.87506 1.1182996035 2.4946990013    1.118  2.537  3.5925  1.272    3 -1.572 3.797 0.468 -0.910 -1.471 -1.823
0.01471 0.00000 9.87506 1.1183341742 2.4947047234    1.118  2.577  3.5892  1.219    3 -1.672 3.799 0.425 -0.969 -1.553 -1.919
0.01471 0.00000 9.87506 1.1183646917 2.4947094917    1.118  2.614  3.5860  1.168    3 -1.766 3.800 0.392 -1.015 -1.628 -2.009
0.01471 0.00000 9.87506 1.1183938980 2.4947142601    1.118  2.653  3.5827  1.116    3 -1.862 3.804 0.358 -1.062 -1.704 -2.101
0.01471 0.00000 9.87506 1.1184213161 2.4947187901    1.118  2.691  3.5793  1.064    3 -1.958 3.806 0.327 -1.106 -1.780 -2.193
0.01471 0.00000 9.87506 1.1184458733 2.4947226048    1.118  2.728  3.5760  1.015    3 -2.049 3.805 0.308 -1.131 -1.846 -2.279
0.01471 0.00000 9.87506 1.1184744835 2.4947273731    1.118  2.773  3.5718  0.952    3 -2.163 3.812 0.289 -1.159 -1.929 -2.386
0.01471 0.00000 9.87506 1.1185007095 2.4947316647    1.118  2.818  3.5676  0.891    3 -2.275 3.817 0.284 -1.170 -2.005 -2.490
0.01471 0.00000 9.87506 1.1185245514 2.4947354794    1.118  2.862  3.5633  0.830    3 -2.384 3.821 0.287 -1.167 -2.075 -2.591
0.01471 0.00000 9.87506 1.1185467243 2.4947390556    1.118  2.905  3.5590  0.769    3 -2.493 3.825 0.297 -1.155 -2.142 -2.690
0.01471 0.00000 9.87506 1.1185671091 2.4947423935    1.118  2.948  3.5547  0.709    3 -2.600 3.826 0.326 -1.118 -2.199 -2.784
0.01471 0.00000 9.87506 1.1185855865 2.4947452545    1.118  2.989  3.5504  0.651    3 -2.702 3.829 0.357 -1.079 -2.253 -2.873
0.01471 0.00000 9.87506 1.1186031103 2.4947481155    1.118  3.030  3.5460  0.592    3 -2.805 3.830 0.417 -1.008 -2.291 -2.954
0.01471 0.00000 9.87506 1.1186190844 2.4947507381    1.118  3.070  3.5416  0.535    3 -2.905 3.833 0.483 -0.932 -2.326 -3.032
0.01471 0.00000 9.87506 1.1186337471 2.4947531223    1.118  3.109  3.5373  0.478    3 -3.003 3.835 0.569 -0.836 -2.349 -3.100
0.01471 0.00000 9.87506 1.1186475754 2.4947552681    1.118  3.148  3.5329  0.422    3 -3.099 3.838 0.675 -0.723 -2.361 -3.163
0.01471 0.00000 9.87506 1.1186604500 2.4947574139    1.118  3.186  3.5284  0.367    3 -3.194 3.841 0.796 -0.601 -2.364 -3.217
0.01471 0.00000 9.87506 1.1186722517 2.4947593212    1.118  3.222  3.5240  0.312    3 -3.285 3.844 0.947 -0.458 -2.346 -3.254
0.01471 0.00000 9.87506 1.1186833382 2.4947612286    1.118  3.258  3.5196  0.259    3 -3.375 3.850 1.110 -0.304 -2.322 -3.286
0.01471 0.00000 9.87506 1.1186937094 2.4947628975    1.118  3.293  3.5152  0.206    3 -3.463 3.854 1.318 -0.110 -2.264 -3.289
0.01471 0.00000 9.87506 1.1187033653 2.4947643280    1.118  3.328  3.5108  0.154    3 -3.549 3.861 1.529 0.088 -2.203 -3.290
0.01471 0.00000 9.87506 1.1187126637 2.4947657585    1.118  3.361  3.5064  0.103    3 -3.633 3.858 1.705 0.242 -2.152 -3.295
0.01471 0.00000 9.87506 1.1187241077 2.4947676659    1.118  3.401  3.5013  0.043    3 -3.732 3.857 1.919 0.428 -2.083 -3.293
0.01471 0.00000 9.87506 1.1187241077 2.4947676659    1.118  1.711  3.6701  2.408    4 0.491 3.916 1.550 0.626 0.339 0.167
0.01471 0.00000 9.87506 1.1188492775 2.4947879314    1.118  1.721  3.6693  2.394    4 0.466 3.914 1.534 0.604 0.315 0.142
0.01471 0.00000 9.87506 1.1189775467 2.4948086739    1.118  1.726  3.6691  2.389    4 0.455 3.910 1.525 0.594 0.304 0.131
0.01471 0.00000 9.87506 1.1191097498 2.4948301315    1.118  1.726  3.6693  2.390    4 0.456 3.904 1.523 0.593 0.304 0.131
0.01471 0.00000 9.87506 1.1192409992 2.4948513508    1.119  1.724  3.6697  2.394    4 0.460 3.898 1.523 0.596 0.308 0.136
0.01471 0.00000 9.87506 1.1193726063 2.4948725700    1.119  1.722  3.6702  2.398    4 0.465 3.892 1.524 0.600 0.312 0.141
0.01471 0.00000 9.87506 1.1195067167 2.4948942661    1.119  1.720  3.6706  2.402    4 0.471 3.886 1.526 0.604 0.317 0.147
0.01471 0.00000 9.87506 1.1196402311 2.4949157238    1.119  1.717  3.6711  2.406    4 0.476 3.881 1.527 0.608 0.322 0.153
0.01471 0.00000 9.87506 1.1197696924 2.4949367046    1.119  1.715  3.6715  2.409    4 0.481 3.876 1.528 0.611 0.327 0.158
0.01471 0.00000 9.87506 1.1198977232 2.4949572086    1.119  1.714  3.6718  2.413    4 0.486 3.871 1.529 0.614 0.331 0.162
0.01471 0.00000 9.87506 1.1200360060 2.4949796200    1.119  1.712  3.6722  2.416    4 0.490 3.866 1.530 0.617 0.334 0.166
0.01471 0.00000 9.87506 1.1201622486 2.4949998856    1.119  1.711  3.6725  2.418    4 0.493 3.862 1.530 0.619 0.337 0.170
0.01471 0.00000 9.87506 1.1203061342 2.4950232506    1.120  1.710  3.6728  2.421    4 0.496 3.857 1.530 0.621 0.339 0.173
0.01471 0.00000 9.87506 1.1204466820 2.4950459003    1.120  1.709  3.6731  2.423    4 0.498 3.852 1.529 0.622 0.341 0.175
0.01471 0.00000 9.87506 1.1205203533 2.4950575829    1.120  1.708  3.6733  2.424    4 0.499 3.850 1.529 0.623 0.342 0.176
0.01471 0.00000 9.87506 1.1205784082 2.4950671196    1.120  1.708  3.6734  2.424    4 0.500 3.848 1.529 0.623 0.342 0.177
0.01471 0.00000 9.87506 1.1207084656 2.4950881004    1.120  1.708  3.6736  2.426    4 0.501 3.844 1.528 0.624 0.343 0.178
0.01471 0.00000 9.87506 1.1208356619 2.4951083660    1.120  1.707  3.6737  2.427    4 0.502 3.841 1.527 0.624 0.344 0.179
0.01471 0.00000 9.87506 1.1209671497 2.4951295853    1.120  1.707  3.6739  2.428    4 0.502 3.837 1.526 0.623 0.344 0.179
0.01471 0.00000 9.87506 1.1210917234 2.4951496124    1.120  1.708  3.6740  2.428    4 0.501 3.834 1.524 0.622 0.343 0.178
0.01471 0.00000 9.87506 1.1212220192 2.4951705933    1.120  1.708  3.6741  2.427    4 0.499 3.831 1.522 0.620 0.341 0.177
0.01471 0.00000 9.87506 1.1213518381 2.4951915741    1.121  1.709  3.6741  2.427    4 0.497 3.829 1.520 0.618 0.339 0.174
0.01471 0.00000 9.87506 1.1214468479 2.4952068329    1.121  1.710  3.6741  2.426    4 0.495 3.827 1.517 0.616 0.336 0.172
0.01471 0.00000 9.87506 1.1215034723 2.4952158928    1.121  1.711  3.6740  2.425    4 0.493 3.826 1.516 0.614 0.335 0.170
0.01471 0.00000 9.87506 1.1216310263 2.4952363968    1.121  1.713  3.6740  2.423    4 0.488 3.824 1.512 0.610 0.330 0.165
0.01471 0.00000 9.87506 1.1217530966 2.4952559471    1.121  1.715  3.6738  2.420    4 0.482 3.822 1.508 0.604 0.325 0.160
0.01471 0.00000 9.87506 1.1218757629 2.4952757359    1.121  1.718  3.6736  2.416    4 0.475 3.820 1.502 0.598 0.318 0.152
0.01471 0.00000 9.87506 1.1219983101 2.4952955246    1.121  1.722  3.6733  2.411    4 0.466 3.819 1.496 0.590 0.309 0.143
0.01471 0.00000 9.87506 1.1221201420 2.4953150749    1.121  1.726  3.6729  2.406    4 0.455 3.817 1.489 0.580 0.298 0.132
0.01471 0.00000 9.87506 1.1222403049 2.4953343868    1.122  1.731  3.6725  2.398    4 0.442 3.816 1.480 0.568 0.286 0.118
0.01471 0.00000 9.87506 1.1223596334 2.4953534603    1.122  1.737  3.6720  2.391    4 0.427 3.815 1.470 0.555 0.272 0.104
0.01471 0.00000 9.87506 1.1224802732 2.4953727722    1.122  1.744  3.6713  2.381    4 0.410 3.814 1.459 0.540 0.255 0.086
0.01471 0.00000 9.87506 1.1226028204 2.4953925610    1.122  1.753  3.6705  2.369    4 0.388 3.815 1.445 0.521 0.234 0.064
0.01471 0.00000 9.87506 1.1227155924 2.4954106808    1.122  1.752  3.6707  2.370    4 0.390 3.812 1.445 0.522 0.236 0.065
0.01471 0.00000 9.87506 1.1228380203 2.4954302311    1.122  1.773  3.6687  2.342    4 0.337 3.813 1.413 0.477 0.186 0.012
0.01471 0.00000 9.87506 1.1229566336 2.4954493046    1.122  1.809  3.6654  2.293    4 0.249 3.813 1.358 0.400 0.102 -0.077
0.01471 0.00000 9.87506 1.1230198145 2.4954593182    1.122  1.846  3.6620  2.243    4 0.156 3.814 1.300 0.321 0.015 -0.170
0.01471 0.00000 9.87506 1.1230540276 2.4954648018    1.122  1.884  3.6586  2.190    4 0.059 3.815 1.241 0.238 -0.076 -0.267
0.01471 0.00000 9.87506 1.1230722666 2.4954679012    1.122  1.923  3.6551  2.137    4 -0.038 3.819 1.183 0.156 -0.166 -0.364
0.01471 0.00000 9.87506 1.1230818033 2.4954693317    1.122  1.961  3.6517  2.086    4 -0.133 3.823 1.126 0.076 -0.255 -0.459
0.01471 0.00000 9.87506 1.1230870485 2.4954700470    1.122  2.000  3.6484  2.034    4 -0.229 3.829 1.070 -0.004 -0.344 -0.554
0.01471 0.00000 9.87506 1.1230902672 2.4954707623    1.122  2.037  3.6452  1.984    4 -0.322 3.827 1.017 -0.080 -0.429 -0.645
0.01471 0.00000 9.87506 1.1230924129 2.4954710007    1.122  2.072  3.6422  1.937    4 -0.409 3.805 0.965 -0.152 -0.508 -0.730
0.01471 0.00000 9.87506 1.1230925322 2.4954710007    1.122  2.074  3.6420  1.935    7 -0.414 3.804 0.962 -0.156 -0.513 -0.734
0.01471 0.00000 9.87506 1.1230936050 2.4954712391    1.122  2.094  3.6403  1.907    7 -0.466 3.789 0.931 -0.198 -0.560 -0.784
0.01471 0.00000 9.87506 1.1230956316 2.4954714775    1.122  2.136  3.6367  1.851    7 -0.570 3.759 0.869 -0.282 -0.653 -0.885
