# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Oct 21 22:02:03 CEST 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  umag    gmag    rmag    imag    zmag
0.01471 0.00000 9.87506 1.1155093908 2.4942460060    1.115  1.555  3.6594  2.520    3 0.883 4.383 1.926 0.976 0.681 0.511
0.01471 0.00000 9.87506 1.1156537533 2.4942696095    1.115  1.519  3.6617  2.565    3 0.971 4.419 1.993 1.055 0.765 0.599
0.01471 0.00000 9.87506 1.1156853437 2.4942748547    1.115  1.511  3.6623  2.576    3 0.993 4.428 2.009 1.074 0.786 0.621
0.01471 0.00000 9.87506 1.1157709360 2.4942886829    1.115  1.528  3.6613  2.555    3 0.950 4.407 1.975 1.035 0.745 0.578
0.01471 0.00000 9.87506 1.1159976721 2.4943256378    1.115  1.576  3.6586  2.496    3 0.830 4.350 1.882 0.927 0.630 0.458
0.01471 0.00000 9.87506 1.1162211895 2.4943618774    1.116  1.624  3.6558  2.437    3 0.710 4.314 1.794 0.819 0.516 0.339
0.01471 0.00000 9.87506 1.1164289713 2.4943957329    1.116  1.671  3.6530  2.379    3 0.592 4.280 1.708 0.713 0.403 0.220
0.01471 0.00000 9.87506 1.1166166067 2.4944262505    1.116  1.717  3.6503  2.322    3 0.477 4.250 1.625 0.610 0.293 0.105
0.01471 0.00000 9.87506 1.1167894602 2.4944541454    1.116  1.763  3.6474  2.265    3 0.363 4.225 1.545 0.510 0.184 -0.009
0.01471 0.00000 9.87506 1.1169514656 2.4944806099    1.116  1.810  3.6445  2.206    3 0.246 4.201 1.465 0.409 0.074 -0.125
0.01471 0.00000 9.87506 1.1170953512 2.4945039749    1.116  1.855  3.6417  2.150    3 0.133 4.180 1.388 0.311 -0.032 -0.236
0.01471 0.00000 9.87506 1.1172297001 2.4945256710    1.117  1.900  3.6388  2.093    3 0.020 4.161 1.312 0.214 -0.138 -0.349
0.01471 0.00000 9.87506 1.1173518896 2.4945454597    1.117  1.944  3.6359  2.037    3 -0.091 4.147 1.240 0.121 -0.242 -0.458
0.01471 0.00000 9.87506 1.1174638271 2.4945635796    1.117  1.989  3.6329  1.981    3 -0.203 4.121 1.168 0.028 -0.345 -0.568
0.01471 0.00000 9.87506 1.1175665855 2.4945802689    1.117  2.033  3.6299  1.924    3 -0.314 4.070 1.093 -0.065 -0.446 -0.675
0.01471 0.00000 9.87506 1.1176596880 2.4945952892    1.117  2.077  3.6269  1.869    3 -0.423 4.017 1.022 -0.151 -0.544 -0.779
0.01471 0.00000 9.87506 1.1177457571 2.4946093559    1.117  2.121  3.6239  1.813    3 -0.532 3.962 0.950 -0.240 -0.642 -0.884
0.01471 0.00000 9.87506 1.1178239584 2.4946219921    1.117  2.164  3.6208  1.758    3 -0.640 3.907 0.879 -0.327 -0.738 -0.986
0.01471 0.00000 9.87506 1.1178958416 2.4946336746    1.117  2.207  3.6178  1.703    3 -0.746 3.848 0.809 -0.410 -0.832 -1.087
0.01471 0.00000 9.87506 1.1179631948 2.4946446419    1.117  2.250  3.6147  1.647    3 -0.854 3.788 0.739 -0.494 -0.927 -1.189
0.01471 0.00000 9.87506 1.1180231571 2.4946541786    1.117  2.291  3.6116  1.593    3 -0.958 3.732 0.672 -0.575 -1.017 -1.287
0.01471 0.00000 9.87506 1.1180804968 2.4946634769    1.117  2.334  3.6084  1.538    3 -1.065 3.671 0.603 -0.657 -1.109 -1.387
0.01471 0.00000 9.87506 1.1181312799 2.4946718216    1.117  2.375  3.6053  1.485    3 -1.167 3.630 0.543 -0.732 -1.195 -1.483
0.01471 0.00000 9.87506 1.1181782484 2.4946794510    1.117  2.416  3.6021  1.431    3 -1.269 3.635 0.491 -0.803 -1.283 -1.581
0.01471 0.00000 9.87506 1.1182228327 2.4946866035    1.118  2.457  3.5989  1.377    3 -1.373 3.637 0.439 -0.874 -1.372 -1.681
0.01471 0.00000 9.87506 1.1182625294 2.4946930408    1.118  2.497  3.5957  1.324    3 -1.472 3.638 0.394 -0.935 -1.455 -1.776
0.01471 0.00000 9.87506 1.1182996035 2.4946990013    1.118  2.537  3.5925  1.272    3 -1.572 3.641 0.350 -0.996 -1.538 -1.872
0.01471 0.00000 9.87506 1.1183341742 2.4947047234    1.118  2.577  3.5892  1.219    3 -1.672 3.644 0.308 -1.055 -1.621 -1.968
0.01471 0.00000 9.87506 1.1183646917 2.4947094917    1.118  2.614  3.5860  1.168    3 -1.766 3.645 0.274 -1.101 -1.696 -2.058
0.01471 0.00000 9.87506 1.1183938980 2.4947142601    1.118  2.653  3.5827  1.116    3 -1.862 3.648 0.241 -1.148 -1.772 -2.150
0.01471 0.00000 9.87506 1.1184213161 2.4947187901    1.118  2.691  3.5793  1.064    3 -1.958 3.651 0.210 -1.192 -1.847 -2.241
0.01471 0.00000 9.87506 1.1184458733 2.4947226048    1.118  2.728  3.5760  1.015    3 -2.049 3.650 0.191 -1.217 -1.914 -2.327
0.01471 0.00000 9.87506 1.1184744835 2.4947273731    1.118  2.773  3.5718  0.952    3 -2.163 3.657 0.172 -1.246 -1.996 -2.435
0.01471 0.00000 9.87506 1.1185007095 2.4947316647    1.118  2.818  3.5676  0.891    3 -2.275 3.662 0.166 -1.256 -2.072 -2.539
0.01471 0.00000 9.87506 1.1185245514 2.4947354794    1.118  2.862  3.5633  0.830    3 -2.384 3.666 0.170 -1.253 -2.142 -2.640
0.01471 0.00000 9.87506 1.1185467243 2.4947390556    1.118  2.905  3.5590  0.769    3 -2.493 3.669 0.180 -1.242 -2.209 -2.739
0.01471 0.00000 9.87506 1.1185671091 2.4947423935    1.118  2.948  3.5547  0.709    3 -2.600 3.671 0.209 -1.205 -2.266 -2.832
0.01471 0.00000 9.87506 1.1185855865 2.4947452545    1.118  2.989  3.5504  0.651    3 -2.702 3.674 0.240 -1.165 -2.320 -2.922
0.01471 0.00000 9.87506 1.1186031103 2.4947481155    1.118  3.030  3.5460  0.592    3 -2.805 3.675 0.300 -1.095 -2.358 -3.003
0.01471 0.00000 9.87506 1.1186190844 2.4947507381    1.118  3.070  3.5416  0.535    3 -2.905 3.678 0.366 -1.018 -2.393 -3.080
0.01471 0.00000 9.87506 1.1186337471 2.4947531223    1.118  3.109  3.5373  0.478    3 -3.003 3.680 0.452 -0.922 -2.415 -3.149
0.01471 0.00000 9.87506 1.1186475754 2.4947552681    1.118  3.148  3.5329  0.422    3 -3.099 3.683 0.558 -0.809 -2.428 -3.211
0.01471 0.00000 9.87506 1.1186604500 2.4947574139    1.118  3.186  3.5284  0.367    3 -3.194 3.686 0.678 -0.687 -2.431 -3.265
0.01471 0.00000 9.87506 1.1186722517 2.4947593212    1.118  3.222  3.5240  0.312    3 -3.285 3.689 0.830 -0.543 -2.413 -3.302
0.01471 0.00000 9.87506 1.1186833382 2.4947612286    1.118  3.258  3.5196  0.259    3 -3.375 3.695 0.992 -0.390 -2.388 -3.334
0.01471 0.00000 9.87506 1.1186937094 2.4947628975    1.118  3.293  3.5152  0.206    3 -3.463 3.700 1.200 -0.195 -2.330 -3.337
0.01471 0.00000 9.87506 1.1187033653 2.4947643280    1.118  3.328  3.5108  0.154    3 -3.549 3.706 1.411 0.002 -2.269 -3.338
0.01471 0.00000 9.87506 1.1187126637 2.4947657585    1.118  3.361  3.5064  0.103    3 -3.633 3.704 1.586 0.157 -2.218 -3.342
0.01471 0.00000 9.87506 1.1187241077 2.4947676659    1.118  3.401  3.5013  0.043    3 -3.732 3.702 1.800 0.343 -2.149 -3.340
0.01471 0.00000 9.87506 1.1187241077 2.4947676659    1.118  1.711  3.6701  2.408    4 0.491 3.760 1.431 0.539 0.270 0.118
0.01471 0.00000 9.87506 1.1188492775 2.4947879314    1.118  1.721  3.6693  2.394    4 0.466 3.757 1.414 0.517 0.247 0.093
0.01471 0.00000 9.87506 1.1189775467 2.4948086739    1.118  1.726  3.6691  2.389    4 0.455 3.753 1.406 0.507 0.236 0.082
0.01471 0.00000 9.87506 1.1191097498 2.4948301315    1.118  1.726  3.6693  2.390    4 0.456 3.748 1.404 0.506 0.236 0.082
0.01471 0.00000 9.87506 1.1192409992 2.4948513508    1.119  1.724  3.6697  2.394    4 0.460 3.741 1.404 0.509 0.240 0.087
0.01471 0.00000 9.87506 1.1193726063 2.4948725700    1.119  1.722  3.6702  2.398    4 0.465 3.735 1.405 0.513 0.244 0.092
0.01471 0.00000 9.87506 1.1195067167 2.4948942661    1.119  1.720  3.6706  2.402    4 0.471 3.730 1.406 0.517 0.249 0.098
0.01471 0.00000 9.87506 1.1196402311 2.4949157238    1.119  1.717  3.6711  2.406    4 0.476 3.725 1.408 0.521 0.254 0.104
0.01471 0.00000 9.87506 1.1197696924 2.4949367046    1.119  1.715  3.6715  2.409    4 0.481 3.720 1.409 0.525 0.259 0.109
0.01471 0.00000 9.87506 1.1198977232 2.4949572086    1.119  1.714  3.6718  2.413    4 0.486 3.715 1.410 0.528 0.263 0.113
0.01471 0.00000 9.87506 1.1200360060 2.4949796200    1.119  1.712  3.6722  2.416    4 0.490 3.710 1.410 0.530 0.266 0.117
0.01471 0.00000 9.87506 1.1201622486 2.4949998856    1.119  1.711  3.6725  2.418    4 0.493 3.705 1.411 0.532 0.269 0.120
0.01471 0.00000 9.87506 1.1203061342 2.4950232506    1.120  1.710  3.6728  2.421    4 0.496 3.701 1.410 0.534 0.271 0.123
0.01471 0.00000 9.87506 1.1204466820 2.4950459003    1.120  1.709  3.6731  2.423    4 0.498 3.696 1.410 0.535 0.273 0.126
0.01471 0.00000 9.87506 1.1205203533 2.4950575829    1.120  1.708  3.6733  2.424    4 0.499 3.694 1.410 0.536 0.274 0.127
0.01471 0.00000 9.87506 1.1205784082 2.4950671196    1.120  1.708  3.6734  2.424    4 0.500 3.692 1.410 0.536 0.274 0.128
0.01471 0.00000 9.87506 1.1207084656 2.4950881004    1.120  1.708  3.6736  2.426    4 0.501 3.688 1.409 0.537 0.275 0.129
0.01471 0.00000 9.87506 1.1208356619 2.4951083660    1.120  1.707  3.6737  2.427    4 0.502 3.684 1.408 0.537 0.276 0.130
0.01471 0.00000 9.87506 1.1209671497 2.4951295853    1.120  1.707  3.6739  2.428    4 0.502 3.681 1.407 0.536 0.276 0.130
0.01471 0.00000 9.87506 1.1210917234 2.4951496124    1.120  1.708  3.6740  2.428    4 0.501 3.678 1.405 0.535 0.275 0.129
0.01471 0.00000 9.87506 1.1212220192 2.4951705933    1.120  1.708  3.6741  2.427    4 0.499 3.675 1.403 0.534 0.273 0.128
0.01471 0.00000 9.87506 1.1213518381 2.4951915741    1.121  1.709  3.6741  2.427    4 0.497 3.672 1.400 0.531 0.271 0.125
0.01471 0.00000 9.87506 1.1214468479 2.4952068329    1.121  1.710  3.6741  2.426    4 0.495 3.670 1.398 0.529 0.268 0.123
0.01471 0.00000 9.87506 1.1215034723 2.4952158928    1.121  1.711  3.6740  2.425    4 0.493 3.669 1.397 0.527 0.267 0.121
0.01471 0.00000 9.87506 1.1216310263 2.4952363968    1.121  1.713  3.6740  2.423    4 0.488 3.667 1.393 0.523 0.262 0.116
0.01471 0.00000 9.87506 1.1217530966 2.4952559471    1.121  1.715  3.6738  2.420    4 0.482 3.666 1.388 0.517 0.256 0.111
0.01471 0.00000 9.87506 1.1218757629 2.4952757359    1.121  1.718  3.6736  2.416    4 0.475 3.664 1.383 0.511 0.249 0.103
0.01471 0.00000 9.87506 1.1219983101 2.4952955246    1.121  1.722  3.6733  2.411    4 0.466 3.662 1.377 0.503 0.241 0.094
